id,pressure_numeric,size_numeric,touchmajor_numeric,touchminor_numeric,duration_numeric,flytime_numeric,shake_numeric,orientation_numeric,type_numeric,class
2155,0.133333,0.014379,3.666667,3.666667,81,439,3.324606,1,1,Others
2156,0.121569,0.013725,3.5,3.5,76,0,3.324606,1,1,Others
2157,0.151821,0.016807,4.285714,4.285714,105,792,1.662949,1,1,Others
2158,0.153922,0.013725,3.5,3.5,110,1252,26.82156,1,1,Others
2159,0.126797,0.011765,3,3,87,122,40.780247,1,1,Others
2160,0.110588,0.01098,2.8,2.8,66,1095,25.244986,1,1,Others
2161,0.112157,0.014118,3.6,3.6,92,770,20.899538,1,1,Others
2162,0.115033,0.013072,3.333333,3.333333,93,290,3.844617,1,1,Others
2163,0.156863,0.011765,3,3,91,955,11.733618,1,1,Others
2164,0.159477,0.013072,3.333333,3.333333,77,283,28.258501,1,1,Others
2165,0.151634,0.014379,3.666667,3.666667,75,356,6.881179,1,1,Others
2166,0.150327,0.016993,4.333334,4.333334,82,0,11.635472,1,2,Others
2167,0.161765,0.014706,3.75,3.75,74,145,5.824023,1,2,Others
2168,0.182745,0.018824,4.8,4.8,70,555,4.822778,1,2,Others
2169,0.181699,0.015686,4,4,72,190,8.172353,1,2,Others
2170,0.160131,0.013725,3.5,3.5,113,1483,8.454159,1,2,Others
2171,0.116667,0.009804,2.5,2.5,101,911,19.766638,1,2,Others
2172,0.156078,0.016471,4.2,4.2,85,321,23.07411,1,2,Others
2173,0.080392,0.009804,2.5,2.5,44,193,17.47509,1,2,Others
2174,0.158824,0.015686,4,4,52,0,14.350705,1,2,Others
2175,0.159216,0.016471,4.2,4.2,93,212,17.685186,1,2,Others
2176,0.160784,0.017647,4.5,4.5,71,747,1.941341,1,2,Others
2177,0.176471,0.017647,4.5,4.5,62,165,31.31642,1,2,Others
2178,0.171569,0.017647,4.5,4.5,78,1009,23.302135,1,2,Others
2179,0.112157,0.012549,3.2,3.2,96,736,6.762537,1,2,Others
2180,0.130719,0.010458,2.666667,2.666667,87,302,51.91878,1,2,Others
2181,0.164706,0.013725,3.5,3.5,77,119,56.513123,1,2,Others
2182,0.121569,0.013725,3.5,3.5,68,0,13.186671,1,1,Others
2183,0.152157,0.018824,4.8,4.8,95,668,6.537119,1,1,Others
2184,0.177451,0.015686,4,4,97,413,11.536414,1,1,Others
2185,0.121569,0.010784,2.75,2.75,81,1005,10.144464,1,1,Others
2186,0.1,0.005882,1.5,1.5,100,1272,6.592053,1,1,Others
2187,0.090196,0.008627,2.2,2.2,89,1076,13.52639,1,1,Others
2188,0.077124,0.00915,2.333333,2.333333,92,863,1.621719,1,1,Others
2189,0.157983,0.017927,4.571429,4.571429,119,357,8.172353,1,1,Others
2190,0.132353,0.012745,3.25,3.25,66,121,61.53182,1,1,Others
2191,0.169935,0.019608,5,5,73,0,16.210888,1,2,Others
2192,0.19451,0.018039,4.6,4.6,70,373,19.040895,1,2,Others
2193,0.160784,0.018824,4.8,4.8,96,928,33.242176,1,2,Others
2194,0.153922,0.013725,3.5,3.5,88,848,5.497442,1,2,Others
2195,0.15,0.013725,3.5,3.5,91,179,6.537119,1,2,Others
2196,0.153725,0.014118,3.6,3.6,76,889,8.038381,1,2,Others
2197,0.123529,0.013725,3.5,3.5,76,228,20.946022,1,2,Others
2198,0.164706,0.015686,4,4,83,187,19.419453,1,2,Others
2199,0.179085,0.019608,5,5,91,0,30.434708,1,1,Others
2200,0.169608,0.014706,3.75,3.75,79,250,1.636505,1,1,Others
2201,0.161569,0.017255,4.4,4.4,75,792,16.344706,1,1,Others
2202,0.141176,0.015686,4,4,68,141,36.9763,1,1,Others
2203,0.162353,0.014902,3.8,3.8,85,1106,39.603893,1,1,Others
2204,0.165686,0.016667,4.25,4.25,84,906,3.324606,1,1,Others
2205,0.170588,0.017647,4.5,4.5,91,350,1.662949,1,1,Others
2206,0.139869,0.013725,3.5,3.5,92,259,3.844617,1,1,Others
2207,0.169935,0.016993,4.333334,4.333334,77,172,36.897564,1,1,Others
2208,0.181176,0.019608,5,5,102,0,16.480774,1,1,Others
2209,0.144118,0.014706,3.75,3.75,69,1097,9.709726,1,1,Others
2210,0.148039,0.013725,3.5,3.5,85,784,8.241029,1,1,Others
2211,0.151961,0.014706,3.75,3.75,92,188,1.922308,1,1,Others
2212,0.105882,0.009804,2.5,2.5,81,927,24.721802,1,1,Others
